brand_id,brand_name,level1_category,adg,ado,adq
1084000,FIOLE,Beauty,"165,906",203,365
1141591,富自山中,Food & Beverages,"165,808",236,829
4239042,BOOX,Mobile & Gadgets,"165,702",20,22
1135679,PX 大通,Home Electronic,"165,567",131,178
1112559,id221,Motors,"165,274",128,170
1802249,Pigeon,Mother & Baby,"164,940",288,"1,005"
1278175,Melaleuca 美樂家,Home & Living,"164,665",200,534
1802789,Uniqlo,Women's Apparel,"164,322",214,"1,117"
1125412,BMW 寶馬,Motors,"163,128",123,303
4505933,港口王,Women Accessories,"162,824",3,3
1137391,SOFT99,Motors,"162,370",344,677
1801559,Judydoll,Beauty,"161,983",325,690
3752699,Snoopy,Home & Living,"161,930",274,"4,609"
1147175,Whisper,Beauty,"161,828",260,"1,222"
2201504,FanGu 梵固,Sports & Outdoors,"161,798",233,383
1135028,Neogence 霓淨思,Beauty,"161,032",236,"1,838"
1146872,Pandora,Women Accessories,"161,019",61,89
1695336,Sennheiser,Hardware & 3C,"160,561",24,27
1802734,TORRAS,Mobile & Gadgets,"160,534",103,128
1097511,nutram,Pets,"160,495",97,146
1217270,PON PON 澎澎,Beauty,"160,489",432,"1,432"
1121142,FL生活+,Home & Living,"159,897",154,656
1084171,AJIOU 日本味王,Health,"159,461",173,480
1802344,Redmi,Mobile & Gadgets,"159,373",80,234
1218978,gozilla 狗吉拉,Motors,"159,359",198,567
3990929,Glad2Glow Official Store,Beauty,"158,692",331,650
2389413,翰方御品,Food & Beverages,"158,644",122,258
2240116,MORINAGA,Food & Beverages,"158,387",547,"3,755"
1111406,LET-GREEN 立得清,Mother & Baby,"158,364",385,"1,731"
1144114,GATSBY,Beauty,"157,612",572,"1,415"
1147206,Zotac,Hardware & 3C,"157,471",8,9
4396646,FREIZEIT,Men's Apparel,"157,356",63,85
3045628,彩棠 TIMAGE,Beauty,"157,253",148,286
1146574,Herbalife,Health,"156,933",79,186
1801181,Finish,Home & Living,"156,873",257,896
1135711,SIMBALION 雄獅,Home & Living,"156,284",447,"6,885"
1801149,Farcent,Home & Living,"156,284",552,"2,193"
1801574,Kadokawa,Books,"156,281",207,416
1802791,United Athle,Men's Apparel,"155,966",185,"1,284"
1146667,Koso,Motors,"155,692",173,264
1091343,NEW WIDETECH 威技,Home Electronic,"154,239",44,47
5959936,Tan ping home 棠品居,Home & Living,"154,226",478,"4,075"
4795274,Slothful,Women's Apparel,"154,140",212,692
1104609,SK telecom,Mobile & Gadgets,"154,058",288,547
4556462,DRX,Beauty,"153,873",83,273
1802461,Seiko,Men's Bags& Accessories,"153,106",69,143
1141572,奈森克林,Mother & Baby,"153,103",789,"4,541"
1146757,Michelin,Motors,"152,706",51,79
4523927,GUXON,Mobile & Gadgets,"152,493",156,206
1101270,RICO,Home & Living,"152,221",196,396
4525333,mimax 米覓,Home Electronic,"151,392",160,189
4497165,LYDIMOON,Beauty,"150,880",346,433
1801019,Doterra,Home & Living,"150,735",125,277
1091202,ASTONE,Motors,"150,547",122,161
1099201,得意,Home & Living,"150,070",420,"1,249"
1094130,Okamoto 岡本,Beauty,"149,520",222,461
1276941,Tumaz,Sports & Outdoors,"149,407",206,378
1146278,Attack,Home & Living,"149,313",548,"1,658"
1801408,Honeywell,Home Electronic,"149,161",49,430
1800981,Descente,Men's Apparel,"149,014",47,64
2330876,亞培,Health,"148,885",61,136
1095346,Bonjour,Shoes,"148,535",87,96
1123341,EVERPURE,Home Electronic,"148,072",75,98
1096037,Antinol,Pets,"147,775",53,58
1802659,Tenga,Everything Else,"147,240",176,690
1802862,Wacoal,Women's Apparel,"146,451",117,313
2387653,Schick,Beauty,"145,659",389,768
1114155,Orijen,Pets,"145,374",78,131
1800957,Decathlon,Sports & Outdoors,"145,327",221,461
2895375,好好生醫,Health,"145,293",74,123
1084074,AIXIA,Pets,"144,807",141,"3,268"
3133918,TIGER,Home Electronic,"144,793",103,125
1141141,Swissvita 薇佳,Beauty,"144,695",151,308
1085816,JTC,Motors,"144,556",97,400
1216557,LaBear 樂博,Home & Living,"143,980",233,"2,185"
1146595,IKEA,Home & Living,"143,908",289,779
1108174,Schwarzkopf,Beauty,"143,903",283,513
5203333,mumori,Home & Living,"143,534",121,497
1800822,Chicco,Mother & Baby,"143,337",152,280
1113524,BLUE BAY 倍力,Pets,"143,033",126,239
1101291,TENA 添寧,Mother & Baby,"143,007",133,343
1098969,SAGAMI 相模,Beauty,"142,865",126,181
1141715,毛寶,Home & Living,"142,635",706,"1,663"
1082902,BASF 巴斯夫,Motors,"142,094",172,277
1801291,Goodyear,Sports & Outdoors,"142,013",175,241
5009991,NELUM,Health,"141,957",233,542
1141848,美琪,Beauty,"141,910",563,"1,313"
4892366,吉伊卡哇,Life & Entertainment,"141,818",231,472
1146659,Knorr,Food & Beverages,"141,814",639,"2,274"
1094407,LIVI 優活,Home & Living,"141,644",489,"1,862"
1801001,Diptyque,Beauty,"141,407",131,406
1801764,L'Occitane,Beauty,"140,728",158,462
6427665,LG U+,Mobile & Gadgets,"140,620",261,396
4653403,BURTLE,Men's Apparel,"140,439",51,68
1140816,medimix,Beauty,"140,231",631,"5,828"
1120514,HARIO,Home & Living,"140,191",220,504
1140968,MOONSTAR 月星,Mother & Baby,"139,968",120,150
4716881,FASTMOVE 飛速移動,Mobile & Gadgets,"139,904",215,371
1802509,SK-II,Beauty,"139,541",64,147
6439677,KOSE,Beauty,"139,440",228,547
3798522,3ZeBra 三隻斑馬,Home Electronic,"139,373",66,76
5745294,九江,Food & Beverages,"139,341",127,"1,313"
1802807,Vans,Shoes,"139,183",83,101
3894375,WD,Hardware & 3C,"139,041",35,50
1093048,Caltrate 挺立,Health,"138,403",117,178
1108365,SHELL 殼牌,Motors,"138,402",120,477
1081535,new buffalo 牛頭牌,Shoes,"138,186",210,290
1089419,南一書局,Books,"138,105",225,725
1800436,Amazfit,Mobile & Gadgets,"137,894",31,40
1759374,Naturehike,Sports & Outdoors,"137,704",98,162
1087250,克潮靈,Home & Living,"137,698",633,"2,414"
1146545,Godox,Hardware & 3C,"137,523",55,72
1146887,Pentel,Home & Living,"137,502",395,"4,528"
1137140,Philo 飛樂,Motors,"137,222",71,80
1217783,SHUTER 樹德,Home & Living,"137,115",112,362
1141578,妙潔,Home & Living,"136,786",733,"2,059"
1106893,熊寶貝,Home & Living,"136,401",441,"1,472"
1082573,ADAM elements 亞果元素,Mobile & Gadgets,"136,090",100,144
1146911,Polident,Home & Living,"136,014",272,472
4905782,HAUO,Sports & Outdoors,"135,968",136,306
1146306,Baseus,Mobile & Gadgets,"135,710",350,755
4505538,MUCENT,Women's Apparel,"135,706",113,143
1108563,興家安速,Home & Living,"135,513",327,744
1082224,三采文化,Books,"135,456",176,367
1801355,Havaianas,Shoes,"135,280",140,180
2239907,1028 Visual Therapy,Beauty,"135,258",424,890
1093459,KOBO 樂天,Mobile & Gadgets,"135,202",22,28
3751605,JY均怡鋰電工具FROM TAIWAN,Home & Living,"135,153",77,99
1127750,AROMASE 艾瑪絲,Beauty,"134,637",198,329
2240125,Nongshim,Food & Beverages,"134,590",509,"1,903"
1146867,Palladium,Shoes,"134,525",53,56
3956760,so'natural,Beauty,"134,152",173,314
1147065,Supreme,Men's Apparel,"133,706",49,95
1146447,Dove,Beauty,"133,116",417,"1,334"
3364740,3CE,Beauty,"133,055",172,379
3237653,ROBLOX,Game Kingdom,"132,898",136,"2,799"
1119999,FAV 飛爾美,Men's Bags& Accessories,"132,602",318,"1,678"
1107457,白鴿,Home & Living,"132,521",302,865
1141409,50% FIFTY PERCENT,Women's Apparel,"132,483",136,275
1141503,南僑水晶,Home & Living,"132,084",295,753
1146564,Harman Kardon,Hardware & 3C,"131,889",14,15
1138175,VE WONG 味王,Food & Beverages,"131,790",925,"2,878"
1215334,Dr's Formula,Beauty,"130,954",250,609
3623562,ECOFLOW,Sports & Outdoors,"130,953",6,6
1091566,evorie,Mother & Baby,"130,933",208,362
1133459,SENGI 森崎,Health,"130,453",34,272
1142003,雪芙蘭,Beauty,"130,382",359,"1,282"
1101621,Menicon 目立康,Health,"130,251",93,138
2563399,MOYUUM,Mother & Baby,"130,231",181,407
1108631,花園城堡園藝資材倉庫,Home & Living,"130,208",288,"2,101"
2562960,LUX,Beauty,"130,138",403,"1,582"
1147069,Suzuki,Motors,"130,025",125,305
3371667,CLIO,Beauty,"129,792",182,353
1801982,MOROCCANOIL,Beauty,"129,648",147,224
1216035,IMEI BIOMEDICINE 義美生醫,Sports & Outdoors,"129,395",223,661
1146876,Parodontax,Home & Living,"129,264",278,538
1141400,3COINS,Home & Living,"129,236",230,477
1215137,Clean Clean 淨淨,Home & Living,"128,594",163,255
1102652,PLIMATES 金絲猴,Home & Living,"128,505",69,108
1141833,統一生機,Food & Beverages,"128,157",365,"1,420"
1113989,ista 伊士達,Pets,"128,006",173,"1,962"
2564154,PONY EFFECT,Beauty,"127,948",140,259
1800804,Cezanne,Beauty,"127,871",311,512
1101193,UmbrellaKing 雨傘王,Sports & Outdoors,"127,657",158,221
1695277,Huawei,Mobile & Gadgets,"127,381",44,68
1801935,Mini GT,Life & Entertainment,"126,981",130,217
1103500,Mode Marie 曼黛瑪璉,Women's Apparel,"126,940",103,418
1800321,1Zpresso,Home Electronic,"126,885",40,139
1135284,Kanebo 佳麗寶,Beauty,"126,817",149,567
1800355,Aape By A Bathing Ape,Men's Apparel,"126,332",42,51
1127383,CONTIN 康定,Beauty,"126,211",116,194
1801729,Le Labo,Beauty,"126,157",158,557
4255437,MWUPP,Motors,"126,029",171,245
1146968,Wyeth Nutrition,Mother & Baby,"125,868",101,191
6385754,MEICHECK 美萃,Health,"125,610",53,105
1114140,ODOUT 臭味滾,Pets,"125,295",157,349
2387677,Torriden,Beauty,"125,044",183,638
1146907,Playboy,Women Bags,"124,696",98,176
1146552,Gucci,Women Bags,"124,319",36,75
1130472,QUEEN SHOP,Women's Apparel,"124,125",129,297
3830553,Verish,Women's Apparel,"123,478",64,116
1802146,Omron,Home Electronic,"123,407",97,259
3075927,Move Free,Health,"123,385",72,106
1141475,依必朗,Beauty,"123,282",469,"2,034"
1216030,IHouse 愛屋家具,Home & Living,"123,127",19,24
1143285,CHARLES & KEITH,Women Bags,"123,118",88,119
1105369,每朝健康,Food & Beverages,"123,066",413,"1,068"
1109715,snow peak,Sports & Outdoors,"122,993",53,77
1086994,FRESENIUS KABI 費森尤斯卡比,Health,"122,888",42,90
1085382,DIKE,Home Electronic,"122,764",55,73
1099086,TAIGA 大河,Home Electronic,"122,612",41,42
1141529,味全,Food & Beverages,"122,440",596,"1,324"
1218339,Toy'sHeart,Everything Else,"122,247",102,256
1113888,GEX,Pets,"122,096",188,650
4013233,LIGHTING 聚美照明,Home & Living,"121,905",64,120
1695284,Motorola,Mobile & Gadgets,"121,817",37,56
1802913,Wurth,Motors,"121,720",203,962
1217435,PowerSync 包爾星克,Home Electronic,"121,694",189,456
1216312,KOIZUMI 小泉成器,Beauty,"121,451",82,90
1217760,SHARECO,Beauty,"121,295",93,182
1114095,Mon Petit 貓倍麗,Pets,"121,102",117,"1,043"
6399629,LEZER,Sports & Outdoors,"121,012",235,580
1083044,DAYOU,Sports & Outdoors,"120,711",166,370
1105587,miHoYo 米哈遊,Life & Entertainment,"120,666",175,"1,011"
1280238,Amway,Home Electronic,"120,553",107,262
1146571,Hello Kitty,Home & Living,"120,389",183,422
1802366,Ricoh,Hardware & 3C,"120,219",15,20
1802641,Tamiya,Life & Entertainment,"120,143",162,609
1943452,HOUSUXI,Home & Living,"120,029",237,557
1092420,Dulux 得利,Home & Living,"119,975",79,118
5030356,天然保健所,Health,"119,600",74,182
1141711,正心堂,Food & Beverages,"119,240",270,808
1081990,BALANSTART 人可和,Health,"119,157",112,411
1083094,HAPPY BEBE,Mother & Baby,"119,136",169,315
1142025,驅塵氏,Home & Living,"119,131",469,"1,528"
1081913,AC 草影水族,Pets,"118,708",216,"1,706"
1086352,FOXXRAY,Hardware & 3C,"118,563",145,174
1802084,NITECORE,Sports & Outdoors,"118,517",73,97
3372098,cocodor,Home & Living,"117,913",381,947
1801633,Kinloch Anderson,Sports & Outdoors,"117,864",68,115
1575797,True Tisane,Beauty,"117,844",97,145
1801146,Famo,Home & Living,"117,645",22,25
4357025,AK 源品,Home & Living,"117,570",181,979
1081222,CHOMEET,Home & Living,"117,523",458,"4,541"
1105416,SOL HELMETS,Motors,"117,443",98,140
1216203,John's Blend,Home & Living,"116,707",248,876
4888287,GO Power 果果能量,Sports & Outdoors,"116,491",165,393
1101351,PIAA,Motors,"116,385",78,127
1146380,Cesar,Pets,"115,963",160,"1,063"
1214103,Indonesia Collection,Beauty,"115,917",211,640
1111059,go!,Pets,"115,816",52,183
2909263,LOTTE,Food & Beverages,"115,282",338,"2,288"
1108560,臻御行,Food & Beverages,"115,244",233,611
1146593,HyperX,Hardware & 3C,"115,079",57,62
1082546,DARLIE 好來,Home & Living,"114,088",388,"1,281"
1218261,TTL 臺灣菸酒,Food & Beverages,"114,081",561,"1,291"
4047644,ilso,Beauty,"114,054",166,317
1802352,Re-Ment,Life & Entertainment,"113,936",139,251
1082399,HALO 嘿囉,Pets,"113,852",63,203
1081171,Affix,Health,"113,825",66,176
1336051,天麗生技,Beauty,"113,666",30,54
4171753,CHENYU 辰昱,Home & Living,"113,298",209,595
1092446,Hua Tai Helmet 華泰,Motors,"112,940",163,260
1084984,CHEF CLEAN 淨毒五郎,Home & Living,"112,701",183,307
1107312,Topologie,Men's Bags& Accessories,"112,605",66,95
1141994,防潮家,Hardware & 3C,"112,495",20,86
3543231,STAND OIL,Women Bags,"112,449",38,40
1085022,亮博士,Home & Living,"112,375",167,849
1217112,ORANGE HOUSE 橘子工坊,Home & Living,"111,777",223,516
1125053,GREENMAX 馬玉山,Food & Beverages,"111,095",439,"1,091"
1801227,Fujiya,Home & Living,"111,014",91,214
1802232,PETKIT,Pets,"110,867",66,262
1086996,GRL,Women's Apparel,"110,766",106,997
1802577,Steam,Game Kingdom,"110,683",59,"7,423"
1146507,Ford,Motors,"110,633",109,233
3434810,ADHIL,Mobile & Gadgets,"110,543",240,394
1216826,MURAD 穆拉德,Health,"110,505",51,206
1082482,BAPHOMET 巴風特,Motors,"110,242",54,88
4990254,KERASTASE,Beauty,"110,143",72,127
4520126,HEMIGA,Motors,"110,097",151,192
1215963,Han Vo,Women's Apparel,"109,990",255,"1,683"
1139350,Master Mi 米大師,Food & Beverages,"109,895",326,"1,857"
3555451,Hasbro,Life & Entertainment,"109,510",85,129
1130761,SAHOLEA 森歐黎漾,Beauty,"109,428",114,169
1146756,Michael Kors,Women Bags,"109,268",47,115
1095509,天地合補,Health,"109,169",122,226
1140088,tsaio 上山採藥,Beauty,"109,142",297,657
2564864,UNOVE,Beauty,"108,994",175,289
1217639,Roland 樂蘭,Life & Entertainment,"108,923",9,11
1104234,Raid 雷達,Home & Living,"108,891",239,426
1215278,DUNLOP 登祿普,Motors,"108,823",61,83
1139923,plain-me,Men's Apparel,"108,708",69,121
4553212,branden,Sports & Outdoors,"108,667",56,77
1219262,tokuyo 督洋,Home Electronic,"108,467",20,23
1147070,Swarovski,Women Accessories,"108,291",46,179
4506346,hysure,Home Electronic,"108,201",54,60
3396282,Stanley,Sports & Outdoors,"108,198",78,106
1146406,Corsair,Hardware & 3C,"107,476",31,35
1081289,EVERLIGHT 億光LED照明,Home & Living,"107,378",123,"1,009"
1107835,tf entertainment 北京時代峰峻文化藝術發展,Life & Entertainment,"107,304",134,391
4826547,ASICS,Sports & Outdoors,"107,126",50,60
1144556,Johnson's 嬌生,Mother & Baby,"106,885",333,921
1128028,ARWIN 雅聞,Beauty,"106,851",190,524
1801476,iRobot,Home Electronic,"106,844",36,80
6133629,MAOLAB 毛研室,Pets,"106,802",232,"1,216"
1404294,Oolab,Home & Living,"106,597",181,369
1800845,Cle De Peau Beaute,Beauty,"106,368",60,101
1802059,Neutrogena,Beauty,"106,141",197,491
1081379,KIKAWA 木川,Home & Living,"106,033",33,45
1111677,NATURE'S PROTECTION,Pets,"105,963",60,128
2599282,Jinpei,Motors,"105,492",79,92
1130004,dermaAngel 護妍天使,Beauty,"105,477",290,566
1105542,NATURAL PET 耐吉斯,Pets,"105,435",84,229
1124271,GREAT DAY 得意的一天,Food & Beverages,"105,401",227,527
1094491,Airwaves,Food & Beverages,"105,271",316,"1,939"
1324737,Dr.May,Beauty,"105,253",99,166
1114056,MAOUP 毛起來,Pets,"105,243",125,340
1093776,MD Formula 醫之方,Health,"105,241",84,190
2271538,花知曉,Beauty,"105,224",124,277
1558221,MINI YANG,Beauty,"105,203",124,746
1120334,EILEEN GRACE 妍霓絲,Beauty,"105,140",132,193
1802589,Stussy,Men's Apparel,"105,091",50,57
1218838,caesar 凱撒衛浴,Home & Living,"104,823",50,125
4160410,Labelle 拉蓓,Food & Beverages,"104,748",61,277
1084803,享溫馨,Food & Beverages,"104,697",32,151
3692498,Shokz,Hardware & 3C,"104,553",22,24
1141888,芳茲生技,Health,"104,540",22,32
1100095,WEIDER 威德,Health,"104,519",102,736
1112629,nu4PET 陪心寵糧,Pets,"104,285",113,"1,026"
1145795,Taiwan Collection,Sports & Outdoors,"104,104",141,"1,306"
1802465,Senka,Beauty,"103,889",239,812
1119972,G.P,Shoes,"103,658",138,176
1146742,Mcdodo,Mobile & Gadgets,"103,608",261,572
6510545,Snapware,Home & Living,"103,458",134,198
1110502,Bausch Lomb 博士倫,Health,"103,434",147,373
3435779,mengjieshangpin,Beauty,"103,416",263,"1,294"
1107410,Travel Blue 英國藍旅,Sports & Outdoors,"103,375",90,132
1801453,I'M MEME,Beauty,"103,316",212,378
1801070,Edwin,Men's Apparel,"103,315",63,124
1801731,LELIT,Home Electronic,"103,060",4,5
1086057,HOKA ONE ONE,Sports & Outdoors,"102,938",26,28
1136616,Kumano 熊野油脂,Beauty,"102,443",311,997
2240108,MEDIHEAL,Beauty,"102,377",132,899
2240117,MOTHER-K,Mother & Baby,"102,356",161,334
4141679,Jo Malone,Beauty,"102,260",97,237
1146960,Rockbros,Sports & Outdoors,"102,227",155,310
1099369,御茶園,Food & Beverages,"102,225",523,"1,129"
1802271,Polaroid,Motors,"102,089",34,47
1114077,MORESON 木入森,Pets,"102,006",93,277
1111000,G-PLUS 積加,Home Electronic,"101,929",50,60
1124015,BIOES 囍瑞,Food & Beverages,"101,855",113,181
5502353,DR.REJU-ALL,Beauty,"101,807",80,152
3130555,Lady N 超凝小姐,Pets,"101,581",127,302
1086339,EXPERT 艾思柏,Pets,"101,576",109,"1,014"
1146215,A Bathing Ape (BAPE),Men's Apparel,"101,460",28,34
1111607,Miss38,Women's Apparel,"101,270",63,155
1098321,MOZA 魔爪,Game Kingdom,"101,259",13,16
1802987,Zippo,Men's Bags& Accessories,"101,112",84,279
1142035,鱷魚,Home & Living,"101,037",219,673
1291244,AOTTO,Home & Living,"101,024",104,132
1139151,UV100,Sports & Outdoors,"100,957",105,150
2158662,PHARGOODS 藥師健生活,Health,"100,804",81,188
1129565,Calbee 卡樂比,Food & Beverages,"100,709",196,752
1086341,Isotonix 愛尚它,Health,"100,575",41,78
1092889,DAYNEEDS 日需百備,Home & Living,"100,508",69,444
2564073,PHYTOTICS,Health,"100,432",27,57
1113803,Doter 寵愛物語,Pets,"100,277",144,281
1095021,大甲鎮瀾宮,Life & Entertainment,"99,992",97,236
1802724,Too Cool For School,Beauty,"99,969",197,550
1217670,SABON,Beauty,"99,950",103,179
1802227,Peripera,Beauty,"99,931",228,551
1310430,POJUN,Hardware & 3C,"99,901",102,128
2559434,Asahi,Food & Beverages,"99,886",195,787
1146353,Burberry,Men's Apparel,"99,644",31,53
1110153,龍騰文化,Books,"99,534",166,352
1141978,金車,Food & Beverages,"99,262",164,515
1127328,juliArt 覺亞,Beauty,"98,485",69,121
1801725,Leica,Hardware & 3C,"98,441",5,6
2147139,The Ordinary,Beauty,"98,359",173,288
1091511,ONPRO 鴻普光電,Mobile & Gadgets,"98,313",133,210
1802858,VT Cosmetics,Beauty,"98,170",159,475
1141600,小牛津國際文化,Mother & Baby,"98,096",76,111
1163218,rill 川,Beauty,"98,088",72,106
1136157,TTL BIO-TECH 台酒生技,Beauty,"97,994",145,394
1113239,BLACKWOOD,Pets,"97,962",48,66
3923380,HOKA,Sports & Outdoors,"97,877",27,29
1800526,Aukey,Mobile & Gadgets,"97,644",78,103
1800993,Dickies,Men's Apparel,"97,577",87,148
2562101,Hybe Labels,Life & Entertainment,"97,429",91,168
1800535,Aveda,Beauty,"97,330",73,101
1802930,Xprinter,Hardware & 3C,"97,116",78,927
2244711,TRUU,Beauty,"96,959",57,72
1759538,XTEP,Sports & Outdoors,"96,742",61,70
1081170,ACANA,Pets,"96,574",62,104
1093628,Bernachon 貝納頌,Food & Beverages,"96,310",302,577
1085958,來一客,Food & Beverages,"96,224",809,"2,138"
1802630,SwitchEasy,Mobile & Gadgets,"95,843",141,170
1141939,親子天下,Mother & Baby,"95,819",135,316
1648504,Giordano,Men's Apparel,"95,486",94,193
4431197,美百優,Sports & Outdoors,"95,274",121,539
3857781,Redchef,Home & Living,"95,230",85,108
2210012,ADAM,Sports & Outdoors,"95,194",73,114
1802139,Olay,Beauty,"95,028",122,224
1107922,禾流文創,Mother & Baby,"94,962",113,250
1147132,UGREEN,Mobile & Gadgets,"94,955",168,290
1134141,KLOWER PANDOR,Beauty,"94,927",84,175
1081902,HAC 永信,Health,"94,700",101,196
2240136,Ottogi,Food & Beverages,"94,629",262,900
1800460,Anessa,Beauty,"94,628",95,206
1114619,VERSELE-LAGA,Pets,"94,457",124,264
1109494,野人舒食,Food & Beverages,"94,267",66,"1,143"
5358219,家護保,Hardware & 3C,"94,180",111,275
1085499,HIOKI,Home & Living,"94,164",37,53
1089961,FirstMate,Pets,"94,127",48,72
1091575,LEADTEK 麗臺科技,Hardware & 3C,"94,088",1,1
1086729,ANDEN HUD,Women's Apparel,"93,953",115,716
1801976,Montblanc,Beauty,"93,840",61,97
1082945,DAY AND NIGHT 德恩奈,Home & Living,"93,726",323,673
1100640,VIETTEL,Mobile & Gadgets,"93,631",200,347
1734554,PS BUBU,Pets,"93,583",47,56
1145016,MAXXIS 瑪吉斯,Motors,"93,473",59,95
4126319,SALT&STONE,Beauty,"93,419",102,139
1127338,Footer,Sports & Outdoors,"93,400",110,424
